Facility ID,Facility Name,Short Description,Description,Facility Open Date,Facility Address 1,Facility Address 2,Facility City,Facility State,Facility Zip Code,Facility Phone Number,Facility Fax Number,Facility Website,Facility County Code,Facility County,Regional Office ID,Regional Office,Main Site Name,Main Site Facility ID,Operating Certificate Number,Operator Name,Operator Address 1,Operator Address 2,Operator City,Operator State,Operator Zip Code,Cooperator Name,Cooperator Address,Cooperator Address 2,Cooperator City,Cooperator State,Cooperator Zip Code,Ownership Type,Facility Latitude,Facility Longitude,Facility Location
9223,"Gastroenterology Care, Inc",DTC,Diagnostic and Treatment Center,03/17/2011,8622 Bay Parkway,,Brooklyn,New York,11214,7183332121,7183339585,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001128R,"Gastroenterology Care, Inc",8622 Bay Parkway,Suite 1,Brooklyn,New York,11214,,,,,New York,,LLP,40.60194,-73.993904,"(40.60194, -73.993904)"
485,River Ridge Living Center,NH,Residential Health Care Facility - SNF,08/01/1979,100 Sandy Drive,,Amsterdam,New York,12010,5188433503,,,28,Montgomery,4,Capital District Regional Office,,,2801305N,"River Ridge Operating, LLC",100 Sandy Drive,,Amsterdam,New York,12010,,,,,New York,,LLC,42.937553,-74.205254,"(42.937553, -74.205254)"
867,Corning Center for Rehabilitation and Healthcare,NH,Residential Health Care Facility - SNF,08/01/1979,205 East First Street,,Corning,New York,14830,6076542400,6076542403,,50,Steuben,2,Western Regional Office - Rochester,,,5001300N,"Pavilion Operations, LLC","1601 Bronxdale Avenue, Ste 209",,Bronx,New York,10462,,,,,New York,,LLC,42.139969,-77.046036,"(42.139969, -77.046036)"
464,The Friendly Home,NH,Residential Health Care Facility - SNF,01/01/1901,3156 East Avenue,,Rochester,New York,14618,5853811600,,,27,Monroe,2,Western Regional Office - Rochester,,,2750301N,Rochester Friendly Home Inc,3156 East Avenue,,Rochester,New York,14618,,,,,New York,,Not for Profit Corporation,43.126938,-77.527718,"(43.126938, -77.527718)"
6166,Incarnation Childrens Center Inc,NH,Residential Health Care Facility - SNF,07/01/2000,142 Audubon Ave,,New York,New York,10032,2129282590,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002357N,Incarnation Childrens Center Inc,142 Audobon Ave,,New York,New York,10021,,,,,New York,,Not for Profit Corporation,40.843231,-73.936455,"(40.843231, -73.936455)"
9970,"Parkmed NYC, LLC",DTC,Diagnostic and Treatment Center,10/31/2016,"800 Second Avenue, 6th Floor",,New York,New York,10017,,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002807R,"Parkmed NYC, LLC",800 Second Avenue,8th Floor,New York,New York,10017,,,,,New York,,LLC,40.750033,-73.971612,"(40.750033, -73.971612)"
10008,The Birthing Center of NY Inc,DTC,Diagnostic and Treatment Center,11/28/2016,6702-6706 Third Avenue,,Brooklyn,New York,11220,,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001148R,The Birthing Center of NY Inc,6702-6706 Third Avenue,,Bronx,New York,11220,,,,,New York,,Business Corporation,40.637515,-74.025407,"(40.637515, -74.025407)"
1175,Calvary Hospital Inc,HOSP,Hospital,01/01/1901,1740-70 Eastchester Road,,Bronx,New York,10461,7185182244,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000011H,Calvary Hospital Inc.,1740-70 Eastchester Road,,Bronx,New York,10461,,,,,New York,,Not for Profit Corporation,40.847294,-73.844658,"(40.847294, -73.844658)"
6313,Jefferson's Ferry,NH,Residential Health Care Facility - SNF,09/04/2001,500 Mather Drive,,So  Setauket,New York,11720,6316502600,6316503254,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151317N,Active Retirement Community Inc,1 Jefferson Ferry Dr,,So. Setauket,New York,11720,,,,,New York,,Not for Profit Corporation,40.898117,-73.079689,"(40.898117, -73.079689)"
4286,Huntington Living Center,NH,Residential Health Care Facility - SNF,06/08/1990,369 East Main Street,,Waterloo,New York,13165,3157874920,,,49,Seneca,2,Western Regional Office - Rochester,,,4921302N,Huntington Nursing Home Inc,373 East Main Street,,Waterloo,New York,13165,,,,,New York,,Not for Profit Corporation,42.901783,-76.846703,"(42.901783, -76.846703)"
840,Catskill Regional Medical Center,NH,Residential Health Care Facility - SNF,07/01/1980,"68 Bushville Road, P.O. Box 515",,Harris,New York,12742,8457943300,,,52,Sullivan,6,Metropolitan Area Regional Office - New Rochelle,,,5263000N,Garnet Health Medical Center - Catskills,Route 97,,Callicoon,New York,12723,Garnet Health,4 Harriman Drive,,Goshen,New York,10924,Not for Profit Corporation,41.717999,-74.727798,"(41.717999, -74.727798)"
3370,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC",NH,Residential Health Care Facility - SNF,02/01/1989,26 Cass Street,,Westfield,New York,14787,7163264646,,,6,Chautauqua,1,Western Regional Office - Buffalo,,,0675302N,"Absolut Center for Nursing and Rehabilitation at Westfield, LLC",28 Cass Street,,Westfield,New York,14744,,,,,New York,,LLC,42.328117,-79.572411,"(42.328117, -79.572411)"
41,Highland Park Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,02/01/1980,160 Seneca St,,Wellsville,New York,14895,5855933750,,,2,Allegany,1,Western Regional Office - Buffalo,,,0228306N,"HRNC, LLC",1 Hillcrest Center Drive,Suite 225,Spring Valley,New York,10977,,,,,New York,,LLC,42.123119,-77.96125,"(42.123119, -77.96125)"
6626,U.S. Renal Care South Flushing Dialysis,DTC,Diagnostic and Treatment Center,12/14/2003,71-12 Park Avenue,,Flushing,New York,11365,7185914010,,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003285R,"USRC South Flushing, LLC",71-12 Park Avenue,,Flushing,New York,11365,,,,,New York,,LLC,40.729652,-73.808731,"(40.729652, -73.808731)"
174,Delaware Valley Hospital Inc,,Primary Care Hospital - Critical Access Hospital,02/17/2005,1 Titus Place,,Walton,New York,13856,6078652100,,,12,Delaware,4,Capital District Regional Office,,,1229700C,Delaware Valley Hospital Inc,1 Titus Place,,Walton,New York,13856,,,,,New York,,Not for Profit Corporation,42.165611,-75.12812,"(42.165611, -75.12812)"
681,M.M. Ewing Continuing Care Center,NH,Residential Health Care Facility - SNF,01/01/1901,350 Parrish Street,,Canandaigua,New York,14424,5853966020,,,34,Ontario,2,Western Regional Office - Rochester,,,3429300N,M.M. Ewing Continuing Care Center,350 Parrish Street,,Canandaigua,New York,14424,,,,,New York,,Not for Profit Corporation,42.875027,-77.289818,"(42.875027, -77.289818)"
1032,Gowanda Rehabilitation & Nursing Center,NH,Residential Health Care Facility - SNF,02/01/1989,100 Miller Street,,Gowanda,New York,14070,7165325700,7165325703,,4,Cattaraugus,1,Western Regional Office - Buffalo,,,0427303N,"GORNC Operating, LLC",100 Miller Street,,Gowanda,New York,14070,,,,,New York,,LLC,42.455597,-78.925949,"(42.455597, -78.925949)"
2586,Prospect Child and Family Center,DTC,Diagnostic and Treatment Center,12/06/1982,133 Aviation Road,,Queensbury,New York,12804,5187980170,,,56,Warren,4,Capital District Regional Office,,,5601201R,United Cerebral Palsy Assn of the Tri-Counties Inc,201 Aviation Road,,Glens Falls,New York,12801,,,,,New York,,Not for Profit Corporation,43.336044,-73.715347,"(43.336044, -73.715347)"
998,Golden Hill Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,99 Golden Hill Drive,,Kingston,New York,12401,8453403390,,,55,Ulster,6,Metropolitan Area Regional Office - New Rochelle,,,5501311N,Golden Hill Planning Corporation,495 Pinehurst Court,,Roslyn,New York,11576,,,,,New York,,Business Corporation,41.917107,-74.022675,"(41.917107, -74.022675)"
154,The Grand Rehabilitation and Nursing at Barnwell,NH,Residential Health Care Facility - SNF,02/01/1989,3230 Church Street,,Valatie,New York,12184,5187586222,5187589829,,10,Columbia,4,Capital District Regional Office,,,1023302N,Barnwell Operations Associates LLC,3230 Church Street,,Valatie,New York,12184,,,,,New York,,LLC,42.41798,-73.675468,"(42.41798, -73.675468)"
899,Waters Edge Rehab & Nursing Center at Port Jefferson,NH,Residential Health Care Facility - SNF,03/31/1987,150 Dark Hollow Road,,Port Jefferson,New York,11777,6314735400,6314737182,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5149304N,Port Jefferson Operating LLC,150 Dark Hollow Road,,Port Jefferson,New York,11777,,,,,New York,,LLC,40.934849,-73.071465,"(40.934849, -73.071465)"
411,Rochester General Hospital,HOSP,Hospital,01/01/1901,1425 Portland Avenue,,Rochester,New York,14621,5859224000,,,27,Monroe,2,Western Regional Office - Rochester,,,2701003H,Rochester General Hospital Inc,905 Culver Road,,Rochester,New York,14609,Rochester Regional Health,89 Genesee Street,,Rochester,New York,14611,Not for Profit Corporation,43.192619,-77.584503,"(43.192619, -77.584503)"
9117,Elizabeth Seton Children's Rehabilitation Center,DTC,Diagnostic and Treatment Center,04/01/2010,317 North Street,,White Plains,New York,10605,9145974094,9145974012,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5902212R,"Children's Rehabilitation Center, Inc",317 North Street,,White Plains,New York,10605,,,,,New York,,Not for Profit Corporation,41.025066,-73.743813,"(41.025066, -73.743813)"
1246,Bronx Park Rehabilitation & Nursing Center,NH,Residential Health Care Facility - SNF,02/01/1980,3845 Carpenter Ave,,Bronx,New York,10467,7187981100,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000380N,"White Plains Nursing Home, Inc",3845 Carpenter Avenue,,Bronx,New York,10467,,,,,New York,,Business Corporation,40.885784,-73.865028,"(40.885784, -73.865028)"
9513,Malta Med Emergent Care,DTC,Diagnostic and Treatment Center,06/01/2013,6 Medical Park Drive,,Malta,New York,12020,,,,45,Saratoga,4,Capital District Regional Office,,,4560200R,"Healthcare Partners of Saratoga, LTD",6 Medical Park Drive,,Saratoga,New York,12020,,,,,New York,,Not for Profit Corporation,43.044201,-73.873199,"(43.044201, -73.873199)"
6610,"Century Medical & Dental Center, Inc.",DTC,Diagnostic and Treatment Center,11/28/2003,260 Avenue X,,Brooklyn,New York,11223,7183368855,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001108R,"Century Medical & Dental Center, Inc.",260 Avenue X,,Brooklyn,New York,11223,,,,,New York,,Business Corporation,40.590153,-73.973213,"(40.590153, -73.973213)"
1294,Coney Island Hospital,HOSP,Hospital,01/01/1901,2601 Ocean Parkway,,Brooklyn,New York,11235,7186163000,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,,,7001009H,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,,,,,New York,,Municipality,40.58662,-73.965797,"(40.58662, -73.965797)"
977,Cayuga Medical Center at Ithaca,HOSP,Hospital,01/01/1901,101 Dates Drive,,Ithaca,New York,14850,6072744011,,,54,Tompkins,3,Central New York Regional Office,,,5401001H,"Cayuga Medical Center at Ithaca, Inc",1285 Trumansburg Road,,Ithaca,New York,14850,"Cayuga Health System, Inc.",101 Dates Drive,,Ithaca,New York,14850,Not for Profit Corporation,42.469826,-76.536896,"(42.469826, -76.536896)"
1088,Bethel Nursing Home Company Inc,NH,Residential Health Care Facility - SNF,01/01/1901,17 Narragansett Avenue,,Ossining,New York,10562,9149417300,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5905303N,Bethel Nursing Home Company Inc,17 Narragansett Avenue,,Ossining,New York,10562,,,,,New York,,Not for Profit Corporation,41.173225,-73.8433,"(41.173225, -73.8433)"
920,Carillon Nursing and Rehabilitation Center,NH,Residential Health Care Facility - SNF,01/01/1901,830 Park Avenue,,Huntington,New York,11743,6312715800,,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5153306N,Carillon Nursing and Rehabilitation Center LLC,830 Park Avenue,,Huntington,New York,11743,,,,,New York,,LLC,40.855377,-73.38932,"(40.855377, -73.38932)"
7857,Doctors United Inc,DTC,Diagnostic and Treatment Center,11/29/1999,1 Bridge St,,Ardsley,New York,10502,9146938787,,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5924200R,Doctors United Inc,1 Bridge St,,Aedsley,New York,10502,,,,,New York,,Business Corporation,41.011028,-73.848503,"(41.011028, -73.848503)"
1464,New York-Presbyterian Hospital - Columbia Presbyterian Center,HOSP,Hospital,02/01/1980,622 West 168th Street,,New York,New York,10032,2123052500,,,7093,New York,5,Metropolitan Area Regional Office - New York City,New York-Presbyterian Hospital - New York Weill Cornell Center,1458,7002054H,The New York and Presbyterian Hospital,622 West 168th Street,,New York,New York,10032,,,,,New York,,Not for Profit Corporation,40.841415,-73.940704,"(40.841415, -73.940704)"
3920,Rosewood Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,05/24/1988,284 Troy Road,,Rensselaer,New York,12144,5182861621,,,41,Rensselaer,4,Capital District Regional Office,,,4101300N,"Rosewood Care, LLC",284 Troy Road,,Rensselaer,New York,12144,,,,,New York,,LLC,42.643394,-73.698532,"(42.643394, -73.698532)"
3853,Garden City Surgi Center,DTC,Diagnostic and Treatment Center,04/07/2008,400 Endo Blvd,,Garden City,New York,11530,5168328504,,,29,Nassau,7,Metropolitan Area Regional Office - Long Island,,,2905204R,"Endo Group, LLC",400 Endo Boulevard,,Garden City,New York,11530,,,,,New York,,LLC,40.733765,-73.591286,"(40.733765, -73.591286)"
3041,Good Samaritan Nursing and Rehabilitation Care Center,NH,Residential Health Care Facility - SNF,01/17/1980,101 Elm Street,,Sayville,New York,11782,6312442400,6312442405,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5154310N,Good Samaritan Hospital Medical Center,1000 Montauk Highway,,West Islip,New York,11795,"Catholic Health System of Long Island, Inc.",1 Huntington Quadrangle,,Melville,New York,11747,Not for Profit Corporation,40.725567,-73.079498,"(40.725567, -73.079498)"
5531,"Buffalo Womenservices, LLC",DTC,Diagnostic and Treatment Center,11/01/2005,2500 Main Street,,Buffalo,New York,14214,7168352510,,,14,Erie,1,Western Regional Office - Buffalo,,,1401233R,"Buffalo Womenservices, LLC",2500 Main Street,,Buffalo,New York,14214,,,,,New York,,LLC,42.936367,-78.842308,"(42.936367, -78.842308)"
691,Highland Rehabilitation and Nursing Center,NH,Residential Health Care Facility - SNF,01/01/1901,120 Highland Avenue,,Middletown,New York,10940,8453421033,,,35,Orange,6,Metropolitan Area Regional Office - New Rochelle,,,3501305N,"HRNC Operating, LLC",10 Ellington Way,,Spring Valley,New York,10977,,,,,New York,,LLC,41.453743,-74.418694,"(41.453743, -74.418694)"
1701,Little Neck Care Center,NH,Residential Health Care Facility - SNF,01/01/1901,260-19 Nassau Blvd,,Little Neck,New York,11362,7184236400,7184234768,,7096,Queens,5,Metropolitan Area Regional Office - New York City,,,7003418N,"Optima Care Little Neck, LLC",260-19 Nassau Boulevard,,Little Neck,New York,11362,,,,,New York,,LLC,40.765881,-73.724258,"(40.765881, -73.724258)"
6001,New Dimensions In Health Care,DTC,Diagnostic and Treatment Center,06/06/1996,40 Wall Street,,Amsterdam,New York,12010,5188432575,,,28,Montgomery,4,Capital District Regional Office,,,2801200R,"New Dimensions In Living, Inc","Box 639, Rt 55",,Amsterdam,New York,12010,,,,,New York,,Not for Profit Corporation,42.940636,-74.194969,"(42.940636, -74.194969)"
1516,The Door - A Center of Alternatives,DTC,Diagnostic and Treatment Center,01/01/1901,121 Ave of The Americas,,New York,New York,10013,2129419090,,,7093,New York,5,Metropolitan Area Regional Office - New York City,,,7002222R,The Door - A Center of Alternatives,80 5 Avenue,,New York,New York,10011,,,,,New York,,Not for Profit Corporation,40.724056,-74.0047,"(40.724056, -74.0047)"
3423,Bellhaven Center for Rehabilitation and Nursing Care,NH,Residential Health Care Facility - SNF,11/15/1991,110 Beaver Dam Road,,Brookhaven,New York,11719,6312868100,6312868272,,51,Suffolk,7,Metropolitan Area Regional Office - Long Island,,,5151321N,"Bellhaven Management, LLC",1035 East 27th Street,,Brooklyn,New York,11210,,,,,New York,,LLC,40.772404,-72.933739,"(40.772404, -72.933739)"
6483,White Plains Ambulatory Surgery Center,DTC,Diagnostic and Treatment Center,10/03/2002,226 Westchester Avenue,,White Plains,New York,10604,9144379910,9144379920,,59,Westchester,6,Metropolitan Area Regional Office - New Rochelle,,,5902213R,"White Plains Ambulatory Surgery Center, LLC",226 Westchester Avenue,,White Plains,New York,10604,,,,,New York,,LLC,41.0299,-73.739296,"(41.0299, -73.739296)"
4326,Segundo Ruiz Belvis D & T Center,DTC,Diagnostic and Treatment Center,06/26/1990,545 East 142nd Street,,Bronx,New York,10454,7185791702,,,7094,Bronx,5,Metropolitan Area Regional Office - New York City,,,7000243R,New York City Health and Hospital Corporation,125 Worth Street,,New York,New York,10013,"Gotham Health FQHC, Inc.",Care of NYC Health and Hospital Corp.,125 Worth Street,New York,New York,10013,Municipality,40.810146,-73.916794,"(40.810146, -73.916794)"
1324,Mount Sinai Brooklyn,HOSP,Hospital,08/01/1979,3201 Kings Highway,,Brooklyn,New York,11234,7189513000,,,7095,Kings,5,Metropolitan Area Regional Office - New York City,Mount Sinai Beth Israel,1439,7002002H,Beth Israel Medical Center Inc,10 Nathan Perlman Place,,New York,New York,10003,"Mount Sinai Hospitals Group, Inc.",One Gustave L. Levy Place,,New York,New York,10029,Not for Profit Corporation,40.617954,-73.94323,"(40.617954, -73.94323)"
8595,FMS - Liverpool Dialysis Center,DTC,Diagnostic and Treatment Center,08/19/2008,1304 Buckley Road,,Syracuse,New York,13212,3156719950,,,33,Onondaga,3,Central New York Regional Office,,,3301228R,"Liverpool LD, LLC","7650 SE 27th Street, Suite 200",,Mercer Island,New York,98040,,,,,New York,,LLC,43.093231,-76.171028,"(43.093231, -76.171028)"
1658,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",NH,Residential Health Care Facility - SNF,02/01/1989,101 Creekside Drive,,Painted Post,New York,14870,6079364108,,,50,Steuben,2,Western Regional Office - Rochester,,,5026301N,"Absolut Center for Nursing and Rehabilitation at Three Rivers, LLC",101 Creekside Drive,,Painted Post,New York,14870,,,,,New York,,LLC,42.14476,-77.121475,"(42.14476, -77.121475)"
